MSN,Timestamp,Workload Energy Consumption (kWh),Description,Unit,Column_Order,Value
WSICBUS,200004,3.631594373,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.391
WSICBUS,200005,3.792497069,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.94
WSICBUS,200006,3.497362251,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.933
WSICBUS,200007,3.624560375,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.367
WSICBUS,200008,3.586459555,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.237
WSICBUS,200009,3.459554513,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.804
WSICBUS,200010,3.611664713,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.323
WSICBUS,200011,3.454279015,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.786
WSICBUS,200012,3.152110199,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,10.755
,,,,,,
WSICBUS,200101,3.371922626,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.505
WSICBUS,200102,2.824150059,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,9.636
WSICBUS,200103,3.173212192,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,10.827
WSICBUS,200104,3.22919109,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.018
WSICBUS,200105,2.987983587,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,10.195
WSICBUS,200106,2.905041032,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,9.912
WSICBUS,200107,3.011430246,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,10.275
WSICBUS,200108,2.972157093,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,10.141
WSICBUS,200109,2.934935522,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,10.014
WSICBUS,200110,3.226846424,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.01
WSICBUS,200111,3.52989449,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.044
WSICBUS,200112,3.522567409,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.019
,,,,,,
WSICBUS,200201,3.746189918,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.782
WSICBUS,200202,3.313599062,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.306
WSICBUS,200203,3.807444314,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.991
WSICBUS,200204,3.455744431,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.791
WSICBUS,200205,3.464536928,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.821
WSICBUS,200206,3.382180539,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.54
WSICBUS,200207,3.486811254,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.897
WSICBUS,200208,3.517878077,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.003
WSICBUS,200209,3.384525205,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.548
WSICBUS,200210,3.623681125,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.364
WSICBUS,200211,3.8007034,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.968
WSICBUS,200212,3.907385698,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.332
,,,,,,
WSICBUS,200301,3.731828839,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.733
WSICBUS,200302,3.385990621,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.553
WSICBUS,200303,3.632473623,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.394
WSICBUS,200304,3.572098476,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.188
WSICBUS,200305,3.347010551,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.42
WSICBUS,200306,3.258499414,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.118
WSICBUS,200307,3.480363423,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.875
WSICBUS,200308,3.477139508,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.864
WSICBUS,200309,3.321512309,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.333
WSICBUS,200310,3.525791325,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.03
WSICBUS,200311,3.419109027,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.666
WSICBUS,200312,3.594665885,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.265
,,,,,,
WSICBUS,200401,3.299531067,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.258
WSICBUS,200402,3.183470106,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,10.862
WSICBUS,200403,3.308323564,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.288
WSICBUS,200404,3.207502931,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,10.944
WSICBUS,200405,3.307737397,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.286
WSICBUS,200406,3.174384525,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,10.831
WSICBUS,200407,3.244138335,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.069
WSICBUS,200408,3.25,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.089
WSICBUS,200409,3.097010551,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,10.567
WSICBUS,200410,3.212192263,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,10.96
WSICBUS,200411,3.142438453,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,10.722
WSICBUS,200412,3.239449004,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.053
,,,,,,
WSICBUS,200501,3.757327081,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.82
WSICBUS,200502,3.336459555,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.384
WSICBUS,200503,3.7010551,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.628
WSICBUS,200504,3.558030481,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.14
WSICBUS,200505,3.694607268,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.606
WSICBUS,200506,3.591148886,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.253
WSICBUS,200507,3.683470106,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.568
WSICBUS,200508,3.678487691,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.551
WSICBUS,200509,3.702520516,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.633
WSICBUS,200510,3.570926143,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.184
WSICBUS,200511,3.519636577,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.009
WSICBUS,200512,3.655627198,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.473
,,,,,,
WSICBUS,200601,3.36049238,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.466
WSICBUS,200602,2.987397421,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,10.193
WSICBUS,200603,3.185228605,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,10.868
WSICBUS,200604,3.068288394,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,10.469
WSICBUS,200605,3.253516999,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.101
WSICBUS,200606,3.013481829,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,10.282
WSICBUS,200607,3.197245018,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,10.909
WSICBUS,200608,3.174091442,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,10.83
WSICBUS,200609,3.050996483,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,10.41
WSICBUS,200610,3.209847597,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,10.952
WSICBUS,200611,3.172332943,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,10.824
WSICBUS,200612,3.305978898,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.28
,,,,,,
WSICBUS,200701,4.217760844,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.391
WSICBUS,200702,3.854630715,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.152
WSICBUS,200703,4.268171161,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.563
WSICBUS,200704,3.432297773,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.711
WSICBUS,200705,3.317116061,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.318
WSICBUS,200706,3.181711606,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,10.856
WSICBUS,200707,3.26084408,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.126
WSICBUS,200708,3.267584994,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.149
WSICBUS,200709,3.14947245,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,10.746
WSICBUS,200710,3.507913247,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.969
WSICBUS,200711,3.417350528,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.66
WSICBUS,200712,3.558616647,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.142
,,,,,,
WSICBUS,200801,3.643610785,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.432
WSICBUS,200802,3.733880422,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.74
WSICBUS,200803,3.723036342,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.703
WSICBUS,200804,3.478604924,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.869
WSICBUS,200805,3.401817116,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.607
WSICBUS,200806,3.124560375,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,10.661
WSICBUS,200807,3.393024619,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.577
WSICBUS,200808,3.283118406,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.202
WSICBUS,200809,3.15123095,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,10.752
WSICBUS,200810,3.633645955,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.398
WSICBUS,200811,3.634232122,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.4
WSICBUS,200812,3.746189918,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.782
,,,,,,
WSICBUS,200901,4.080890973,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.924
WSICBUS,200902,3.602872216,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.293
WSICBUS,200903,4.020222743,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.717
WSICBUS,200904,3.639800703,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.419
WSICBUS,200905,3.572098476,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.188
WSICBUS,200906,3.46014068,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.806
WSICBUS,200907,3.599941383,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.283
WSICBUS,200908,3.62133646,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.356
WSICBUS,200909,3.515240328,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.994
WSICBUS,200910,4.046014068,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.805
WSICBUS,200911,4.036928488,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.774
WSICBUS,200912,4.047186401,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.809
,,,,,,
WSICBUS,201001,4.323856975,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.753
WSICBUS,201002,3.816822978,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.023
WSICBUS,201003,4.237983587,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.46
WSICBUS,201004,4.255568581,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.52
WSICBUS,201005,3.989742087,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.613
WSICBUS,201006,3.821512309,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.039
WSICBUS,201007,4.02901524,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.747
WSICBUS,201008,4.011723329,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.688
WSICBUS,201009,3.748534584,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.79
WSICBUS,201010,4.368405627,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.905
WSICBUS,201011,4.349062134,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.839
WSICBUS,201012,4.337924971,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.801
,,,,,,
WSICBUS,201101,4.296600234,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.66
WSICBUS,201102,3.925849941,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.395
WSICBUS,201103,4.157385698,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.185
WSICBUS,201104,3.718347011,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.687
WSICBUS,201105,3.822098476,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.041
WSICBUS,201106,3.755568581,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.814
WSICBUS,201107,3.883939039,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.252
WSICBUS,201108,3.911781946,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.347
WSICBUS,201109,3.837631887,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.094
WSICBUS,201110,4.333235639,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.785
WSICBUS,201111,4.289273154,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.635
WSICBUS,201112,4.333821805,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.787
,,,,,,
WSICBUS,201201,3.784876905,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.914
WSICBUS,201202,3.756154748,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.816
WSICBUS,201203,4.212778429,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.374
WSICBUS,201204,3.825908558,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.054
WSICBUS,201205,3.685521688,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.575
WSICBUS,201206,3.468933177,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.836
WSICBUS,201207,3.757327081,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.82
WSICBUS,201208,3.750293083,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.796
WSICBUS,201209,3.593200469,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.26
WSICBUS,201210,4.215416178,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.383
WSICBUS,201211,4.225674091,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.418
WSICBUS,201212,4.296014068,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.658
,,,,,,
WSICBUS,201301,4.589976553,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,15.661
WSICBUS,201302,4.154161782,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.174
WSICBUS,201303,4.586459555,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,15.649
WSICBUS,201304,4.691969519,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,16.009
WSICBUS,201305,4.478311841,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,15.28
WSICBUS,201306,4.27989449,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.603
WSICBUS,201307,4.513188746,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,15.399
WSICBUS,201308,4.559202814,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,15.556
WSICBUS,201309,4.313892145,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.719
WSICBUS,201310,4.832942556,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,16.49
WSICBUS,201311,4.828253224,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,16.474
WSICBUS,201312,5.029601407,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,17.161
,,,,,,
WSICBUS,201401,4.833821805,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,16.493
WSICBUS,201402,4.456037515,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,15.204
WSICBUS,201403,4.879249707,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,16.648
WSICBUS,201404,4.983001172,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,17.002
WSICBUS,201405,4.504982415,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,15.371
WSICBUS,201406,4.386576788,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.967
WSICBUS,201407,4.679953107,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,15.968
WSICBUS,201408,4.377491208,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.936
WSICBUS,201409,4.194021102,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.31
WSICBUS,201410,4.847889801,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,16.541
WSICBUS,201411,4.653868699,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,15.879
WSICBUS,201412,4.896541618,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,16.707
,,,,,,
WSICBUS,201501,4.875732708,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,16.636
WSICBUS,201502,4.266705744,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.558
WSICBUS,201503,4.849355217,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,16.546
WSICBUS,201504,4.680832356,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,15.971
WSICBUS,201505,4.502637749,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,15.363
WSICBUS,201506,4.375439625,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.929
WSICBUS,201507,4.611078546,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,15.733
WSICBUS,201508,4.458968347,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,15.214
WSICBUS,201509,4.308616647,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.701
WSICBUS,201510,4.948710434,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,16.885
WSICBUS,201511,4.835580305,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,16.499
WSICBUS,201512,5.065650645,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,17.284
,,,,,,
WSICBUS,201601,4.396248535,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,15
WSICBUS,201602,4.254396249,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.516
WSICBUS,201603,4.642145369,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,15.839
WSICBUS,201604,4.374267292,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.925
WSICBUS,201605,4.388335287,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.973
WSICBUS,201606,3.792497069,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.94
WSICBUS,201607,4.015533411,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.701
WSICBUS,201608,4.023153576,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.727
WSICBUS,201609,3.811254396,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.004
WSICBUS,201610,4.414712778,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,15.063
WSICBUS,201611,4.445779601,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,15.169
WSICBUS,201612,4.562719812,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,15.568
,,,,,,
WSICBUS,201701,4.453692849,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,15.196
WSICBUS,201702,4.01084408,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.685
WSICBUS,201703,4.415592028,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,15.066
WSICBUS,201704,4.217760844,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.391
WSICBUS,201705,4.029308324,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.748
WSICBUS,201706,3.645076202,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.437
WSICBUS,201707,3.859320047,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.168
WSICBUS,201708,3.908264947,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.335
WSICBUS,201709,3.695193435,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.608
WSICBUS,201710,4.177901524,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.255
WSICBUS,201711,4.272860492,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.579
WSICBUS,201712,4.415885111,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,15.067
,,,,,,
WSICBUS,201801,4.38950762,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.977
WSICBUS,201802,3.963657679,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.524
WSICBUS,201803,4.372508792,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.919
WSICBUS,201804,4.14126612,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.13
WSICBUS,201805,4.037807737,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.777
WSICBUS,201806,3.573270809,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.192
WSICBUS,201807,3.741793669,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.767
WSICBUS,201808,3.781066823,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.901
WSICBUS,201809,3.635111372,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.403
WSICBUS,201810,4.249413834,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.499
WSICBUS,201811,4.192555686,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.305
WSICBUS,201812,4.3985932,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,15.008
,,,,,,
WSICBUS,201901,4.117233294,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.048
WSICBUS,201902,3.761137163,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.833
WSICBUS,201903,4.028722157,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.746
WSICBUS,201904,3.7010551,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.628
WSICBUS,201905,3.674970692,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.539
WSICBUS,201906,3.653868699,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.467
WSICBUS,201907,3.614595545,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.333
WSICBUS,201908,3.647127784,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.444
WSICBUS,201909,3.440797186,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.74
WSICBUS,201910,3.966295428,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.533
WSICBUS,201911,3.951641266,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.483
WSICBUS,201912,4.102579132,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.998
,,,,,,
WSICBUS,202001,4.232708089,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.442
WSICBUS,202002,3.890093787,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.273
WSICBUS,202003,4.077667057,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.913
WSICBUS,202004,3.915885111,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.361
WSICBUS,202005,3.956916764,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.501
WSICBUS,202006,3.599062134,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.28
WSICBUS,202007,3.702520516,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.633
WSICBUS,202008,3.739449004,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.759
WSICBUS,202009,3.507033998,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.966
WSICBUS,202010,4.047479484,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.81
WSICBUS,202011,3.972743259,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.555
WSICBUS,202012,4.158264947,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.188
,,,,,,
WSICBUS,202101,4.264947245,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.552
WSICBUS,202102,3.742379836,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.769
WSICBUS,202103,4.175849941,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.248
WSICBUS,202104,3.939624853,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.442
WSICBUS,202105,4.021395076,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.721
WSICBUS,202106,3.575615475,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.2
WSICBUS,202107,3.735052755,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.744
WSICBUS,202108,3.737983587,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.754
WSICBUS,202109,3.663540445,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.5
WSICBUS,202110,4.113130129,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.034
WSICBUS,202111,4.079132474,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.918
WSICBUS,202112,4.282825322,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.613
,,,,,,
WSICBUS,202201,4.229484174,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.431
WSICBUS,202202,3.758499414,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.824
WSICBUS,202203,4.280480657,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.605
WSICBUS,202204,4.016412661,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.704
WSICBUS,202205,4.114009379,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.037
WSICBUS,202206,3.612250879,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.325
WSICBUS,202207,3.645955451,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.44
WSICBUS,202208,3.735638921,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.746
WSICBUS,202209,3.527842907,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.037
WSICBUS,202210,4.01084408,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.685
WSICBUS,202211,3.965709261,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.531
WSICBUS,202212,4.224794842,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.415
,,,,,,
WSICBUS,202301,4.248241501,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.495
WSICBUS,202302,3.771981243,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.87
WSICBUS,202303,4.128956624,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.088
